&GShkar          ->&w2   &G-&w  17   &G   Rvnum: 10300   Sea-elf Conjurer
&GSuccet         ->&w3   &G-&w  17   &G   Rvnum: 10342   Ahpock Warrior
&GMischa         ->&w48  &G-&w  43   &G   Rvnum: 4605    Gnome Mage
&GSuccet         ->&w4   &G-&w  18   &G   Rvnum: 10342   Ahpock Warrior
&GMischa         ->&w49  &G-&w  43   &G   Rvnum: 4610    Gnome Mage
&GCipher         ->&w21  &G-&w  18   &G   Rvnum: 8044    Ghoul Diabolist
&GCipher         ->&w22  &G-&w  18   &G   Rvnum: 8019    Ghoul Diabolist
&GCipher         ->&w23  &G-&w  18   &G   Rvnum: 4602    Ghoul Diabolist
&GCipher         ->&w24  &G-&w  18   &G   Rvnum: 21010   Ghoul Diabolist
&GCipher         ->&w25  &G-&w  19   &G   Rvnum: 880     Ghoul Diabolist
&GDante          ->&w10  &G-&w  19   &G   Rvnum: 10835   Dwarf Thief
&GStefan         ->&w43  &G-&w  85   &G   Rvnum: 21122   Jinn Archmagi
&GCipher         ->&w26  &G-&w  19   &G   Rvnum: 8014    Ghoul Diabolist
&GLILTXROSEBUD   ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Mage
&GMischa         ->&w50  &G-&w  45   &G   Rvnum: 4605    Gnome Mage
&GMischa         ->&w3   &G-&w  45   &G   Rvnum: 4603    Gnome Archmagi
&GMischa         ->&w4   &G-&w  45   &G   Rvnum: 4603    Gnome Archmagi
&GMischa         ->&w5   &G-&w  45   &G   Rvnum: 4604    Gnome Archmagi
&GMischa         ->&w6   &G-&w  45   &G   Rvnum: 4605    Gnome Archmagi
&GMischa         ->&w7   &G-&w  45   &G   Rvnum: 4605    Gnome Archmagi
&GMischa         ->&w8   &G-&w  45   &G   Rvnum: 4606    Gnome Archmagi
&GMischa         ->&w9   &G-&w  45   &G   Rvnum: 4608    Gnome Archmagi
&GMischa         ->&w10  &G-&w  45   &G   Rvnum: 4610    Gnome Archmagi
&GMischa         ->&w11  &G-&w  45   &G   Rvnum: 14188   Gnome Archmagi
&GMischa         ->&w12  &G-&w  45   &G   Rvnum: 14210   Gnome Archmagi
&GMischa         ->&w13  &G-&w  45   &G   Rvnum: 14223   Gnome Archmagi
&GMischa         ->&w14  &G-&w  45   &G   Rvnum: 4607    Gnome Archmagi
&GMischa         ->&w15  &G-&w  45   &G   Rvnum: 4610    Gnome Archmagi
&GPical          ->&w2   &G-&w  17   &G   Rvnum: 10300   Gnome Druid
&GPical          ->&w3   &G-&w  17   &G   Rvnum: 10344   Gnome Druid
&GPical          ->&w4   &G-&w  17   &G   Rvnum: 10361   Gnome Druid
&GPical          ->&w5   &G-&w  17   &G   Rvnum: 10383   Gnome Druid
&GPical          ->&w6   &G-&w  17   &G   Rvnum: 1251    Gnome Druid
&GPical          ->&w7   &G-&w  17   &G   Rvnum: 5137    Gnome Druid
&GAeronil        ->&w45  &G-&w  32   &G   Rvnum: 918     Ghoul Mage
&GNitsud         ->&w2   &G-&w  17   &G   Rvnum: 10300   Half-elf Diabolist
&GAeronil        ->&w46  &G-&w  33   &G   Rvnum: 11024   Ghoul Mage
&GSyrscea        ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Mage
&GSyrscea        ->&w3   &G-&w  17   &G   Rvnum: 10338   Ghoul Mage
&GSyrscea        ->&w4   &G-&w  17   &G   Rvnum: 10383   Ghoul Mage
&GSyrscea        ->&w5   &G-&w  17   &G   Rvnum: 1214    Ghoul Mage
&GSyrscea        ->&w6   &G-&w  17   &G   Rvnum: 1215    Ghoul Mage
&GMischa         ->&w16  &G-&w  46   &G   Rvnum: 9876    Gnome Archmagi
&GMischa         ->&w17  &G-&w  46   &G   Rvnum: 5133    Gnome Archmagi
&GMischa         ->&w18  &G-&w  47   &G   Rvnum: 3846    Gnome Archmagi
&GLucilla        ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Mage
&GLucilla        ->&w3   &G-&w  17   &G   Rvnum: 10338   Ghoul Mage
&GLucilla        ->&w4   &G-&w  17   &G   Rvnum: 10377   Ghoul Mage
&GLucilla        ->&w5   &G-&w  17   &G   Rvnum: 10338   Ghoul Mage
&GLucilla        ->&w6   &G-&w  17   &G   Rvnum: 1236    Ghoul Mage
&GLucilla        ->&w7   &G-&w  17   &G   Rvnum: 465     Ghoul Mage
&GTreehugger     ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Diabolist
&GKaterina       ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Conjurer
&GSloth          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Cleric
&GTimbarak       ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Druid
&GTimbarak       ->&w3   &G-&w  17   &G   Rvnum: 21001   Jinn Druid
&GTimbarak       ->&w4   &G-&w  17   &G   Rvnum: 21001   Jinn Druid
&GTimbarak       ->&w5   &G-&w  17   &G   Rvnum: 10344   Jinn Druid
&GTimbarak       ->&w6   &G-&w  17   &G   Rvnum: 21001   Jinn Druid
&GTimbarak       ->&w7   &G-&w  17   &G   Rvnum: 10806   Jinn Druid
&GTimbarak       ->&w8   &G-&w  17   &G   Rvnum: 1027    Jinn Druid
&GTimbarak       ->&w9   &G-&w  17   &G   Rvnum: 1037    Jinn Druid
&GTimbarak       ->&w10  &G-&w  18   &G   Rvnum: 1272    Jinn Druid
&GMischa         ->&w19  &G-&w  47   &G   Rvnum: 4609    Gnome Archmagi
&GArkidiy        ->&w2   &G-&w  17   &G   Rvnum: 10300   Half-orc Thug
&GArkidiy        ->&w3   &G-&w  17   &G   Rvnum: 10349   Half-orc Thug
&GArkidiy        ->&w4   &G-&w  17   &G   Rvnum: 10350   Half-orc Thug
&GArkidiy        ->&w5   &G-&w  17   &G   Rvnum: 10385   Half-orc Thug
&GGalador        ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Cleric
&GGalador        ->&w3   &G-&w  17   &G   Rvnum: 10333   Jinn Cleric
&GGalador        ->&w4   &G-&w  17   &G   Rvnum: 10378   Jinn Cleric
&GGalador        ->&w5   &G-&w  17   &G   Rvnum: 10333   Jinn Cleric
&GCipher         ->&w27  &G-&w  19   &G   Rvnum: 8003    Ghoul Diabolist
&GCipher         ->&w28  &G-&w  19   &G   Rvnum: 8030    Ghoul Diabolist
&GTimbarak       ->&w11  &G-&w  18   &G   Rvnum: 10803   Jinn Druid
&GArkidiy        ->&w6   &G-&w  17   &G   Rvnum: 1245    Half-orc Thug
&GArkidiy        ->&w7   &G-&w  17   &G   Rvnum: 1265    Half-orc Thug
&GKeruni         ->&w40  &G-&w  35   &G   Rvnum: 14242   Half-elf Bishop
&GKeruni         ->&w41  &G-&w  36   &G   Rvnum: 14250   Half-elf Bishop
&GStefan         ->&w44  &G-&w  88   &G   Rvnum: 6162    Jinn Archmagi
&GKeruni         ->&w42  &G-&w  37   &G   Rvnum: 6191    Half-elf Bishop
&GKeruni         ->&w43  &G-&w  38   &G   Rvnum: 14248   Half-elf Bishop
&GKeruni         ->&w44  &G-&w  38   &G   Rvnum: 14231   Half-elf Bishop
&GKeruni         ->&w45  &G-&w  39   &G   Rvnum: 14219   Half-elf Bishop
&GArkidiy        ->&w8   &G-&w  17   &G   Rvnum: 1263    Half-orc Thug
&GArkidiy        ->&w9   &G-&w  17   &G   Rvnum: 1242    Half-orc Thug
&GArkidiy        ->&w10  &G-&w  18   &G   Rvnum: 1010    Half-orc Thug
&GArkidiy        ->&w11  &G-&w  18   &G   Rvnum: 673     Half-orc Thug
&GDartle         ->&w2   &G-&w  17   &G   Rvnum: 10300   Elf Mage
&GDarin          ->&w32  &G-&w  30   &G   Rvnum: 886     Half-elf Monk
&GPical          ->&w8   &G-&w  17   &G   Rvnum: 1247    Gnome Druid
&GPical          ->&w9   &G-&w  18   &G   Rvnum: 5136    Gnome Druid
&GKeruni         ->&w46  &G-&w  40   &G   Rvnum: 14227   Half-elf Bishop
&GPical          ->&w10  &G-&w  18   &G   Rvnum: 5129    Gnome Druid
&GPical          ->&w11  &G-&w  18   &G   Rvnum: 5138    Gnome Druid
&GPical          ->&w12  &G-&w  18   &G   Rvnum: 5133    Gnome Druid
&GKeruni         ->&w47  &G-&w  41   &G   Rvnum: 14216   Half-elf Bishop
&GMischa         ->&w20  &G-&w  48   &G   Rvnum: 930     Gnome Archmagi
&GMischa         ->&w21  &G-&w  48   &G   Rvnum: 14226   Gnome Archmagi
&GStefan         ->&w45  &G-&w  89   &G   Rvnum: 4606    Jinn Archmagi
&GMischa         ->&w22  &G-&w  48   &G   Rvnum: 926     Gnome Archmagi
&GZil            ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Conjurer
&GGallantera     ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Druid
&GMischa         ->&w23  &G-&w  49   &G   Rvnum: 4552    Gnome Archmagi
&GMischa         ->&w24  &G-&w  49   &G   Rvnum: 929     Gnome Archmagi
&GMischa         ->&w25  &G-&w  50   &G   Rvnum: 14213   Gnome Archmagi
&GMischa         ->&w26  &G-&w  51   &G   Rvnum: 466     Gnome Archmagi
&GStefan         ->&w46  &G-&w  92   &G   Rvnum: 1634    Jinn Archmagi
&GMischa         ->&w27  &G-&w  52   &G   Rvnum: 4603    Gnome Archmagi
&GMischa         ->&w28  &G-&w  53   &G   Rvnum: 931     Gnome Archmagi
&GMischa         ->&w29  &G-&w  54   &G   Rvnum: 11065   Gnome Archmagi
&GMischa         ->&w30  &G-&w  55   &G   Rvnum: 1900    Gnome Archmagi
&GAnnabelle      ->&w2   &G-&w  17   &G   Rvnum: 10300   Pixie Cleric
&GAnnabelle      ->&w3   &G-&w  17   &G   Rvnum: 10379   Pixie Cleric
&GMischa         ->&w31  &G-&w  55   &G   Rvnum: 5187    Gnome Archmagi
&GMischa         ->&w32  &G-&w  55   &G   Rvnum: 660     Gnome Archmagi
&GAnnabelle      ->&w4   &G-&w  17   &G   Rvnum: 10363   Pixie Cleric
&GAnnabelle      ->&w5   &G-&w  17   &G   Rvnum: 21159   Pixie Cleric
&GAnnabelle      ->&w6   &G-&w  17   &G   Rvnum: 10385   Pixie Cleric
&GMischa         ->&w33  &G-&w  56   &G   Rvnum: 11099   Gnome Archmagi
&GAnnabelle      ->&w7   &G-&w  18   &G   Rvnum: 1047    Pixie Cleric
&GDarin          ->&w33  &G-&w  31   &G   Rvnum: 917     Half-elf Monk
&GMischa         ->&w34  &G-&w  57   &G   Rvnum: 14226   Gnome Archmagi
&GMischa         ->&w35  &G-&w  57   &G   Rvnum: 2792    Gnome Archmagi
&GMischa         ->&w36  &G-&w  58   &G   Rvnum: 12197   Gnome Archmagi
&GRaliel         ->&w2   &G-&w  17   &G   Rvnum: 10300   Shuri Thief
&GRaliel         ->&w3   &G-&w  17   &G   Rvnum: 10353   Shuri Thief
&GRaliel         ->&w4   &G-&w  17   &G   Rvnum: 10351   Shuri Thief
&GRaliel         ->&w5   &G-&w  17   &G   Rvnum: 1027    Shuri Thief
&GRaliel         ->&w6   &G-&w  17   &G   Rvnum: 1042    Shuri Thief
&GRaliel         ->&w7   &G-&w  17   &G   Rvnum: 1251    Shuri Thief
&GMischa         ->&w37  &G-&w  59   &G   Rvnum: 4608    Gnome Archmagi
&GZarsak         ->&w2   &G-&w  17   &G   Rvnum: 10300   Half-ogre Shaman
&GAnth           ->&w2   &G-&w  17   &G   Rvnum: 10300   Ahpock Warrior
&GAnth           ->&w3   &G-&w  17   &G   Rvnum: 10342   Ahpock Warrior
&GGlirken        ->&w2   &G-&w  17   &G   Rvnum: 10300   Wolfen Druid
&GAnth           ->&w4   &G-&w  17   &G   Rvnum: 109     Ahpock Warrior
&GPrelnir        ->&w2   &G-&w  17   &G   Rvnum: 10300   Dwarf Warrior
&GCipher         ->&w29  &G-&w  20   &G   Rvnum: 8045    Ghoul Diabolist
&GMerrik         ->&w26  &G-&w  39   &G   Rvnum: 11024   Jinn Bishop
&GKraylin        ->&w2   &G-&w  17   &G   Rvnum: 10300   Wolfen Warrior
&GMischa         ->&w38  &G-&w  61   &G   Rvnum: 14211   Gnome Archmagi
&GHamus          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Thief
&GHamus          ->&w3   &G-&w  17   &G   Rvnum: 10361   Ghoul Thief
&GHamus          ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Thief
&GHamus          ->&w5   &G-&w  17   &G   Rvnum: 21111   Ghoul Thief
&GHamus          ->&w6   &G-&w  17   &G   Rvnum: 21001   Ghoul Thief
&GHamus          ->&w7   &G-&w  17   &G   Rvnum: 4348    Ghoul Thief
&GHamus          ->&w8   &G-&w  17   &G   Rvnum: 4327    Ghoul Thief
&GHamus          ->&w9   &G-&w  17   &G   Rvnum: 4364    Ghoul Thief
&GHamus          ->&w10  &G-&w  17   &G   Rvnum: 1433    Ghoul Thief
&GHamus          ->&w11  &G-&w  17   &G   Rvnum: 9884    Ghoul Thief
&GHamus          ->&w12  &G-&w  17   &G   Rvnum: 3824    Ghoul Thief
&GMischa         ->&w39  &G-&w  63   &G   Rvnum: 14253   Gnome Archmagi
&GMischa         ->&w40  &G-&w  64   &G   Rvnum: 4608    Gnome Archmagi
&GHamus          ->&w13  &G-&w  17   &G   Rvnum: 14111   Ghoul Thief
&GHamus          ->&w14  &G-&w  17   &G   Rvnum: 4397    Ghoul Thief
&GDante          ->&w11  &G-&w  20   &G   Rvnum: 1257    Dwarf Thief
&GSheen          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Diabolist
&GPiff           ->&w2   &G-&w  17   &G   Rvnum: 10300   Zephyr Conjurer
&GAsmodi         ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Monk
&GAsmodi         ->&w3   &G-&w  17   &G   Rvnum: 10405   Human Monk
&GAsmodi         ->&w4   &G-&w  17   &G   Rvnum: 10402   Human Monk
&GAsmodi         ->&w5   &G-&w  17   &G   Rvnum: 10365   Human Monk
&GVelvet         ->&w2   &G-&w  17   &G   Rvnum: 10300   Drow Thief
&GVelvet         ->&w3   &G-&w  17   &G   Rvnum: 10351   Drow Thief
&GVelvet         ->&w4   &G-&w  17   &G   Rvnum: 10352   Drow Thief
&GVelvet         ->&w5   &G-&w  17   &G   Rvnum: 10367   Drow Thief
&GMerrik         ->&w27  &G-&w  43   &G   Rvnum: 14218   Jinn Bishop
&GAsmodi         ->&w6   &G-&w  17   &G   Rvnum: 10363   Human Monk
&GMerrik         ->&w28  &G-&w  43   &G   Rvnum: 14211   Jinn Bishop
&GVelvet         ->&w6   &G-&w  17   &G   Rvnum: 10363   Drow Thief
&GVelvet         ->&w7   &G-&w  17   &G   Rvnum: 10380   Drow Thief
&GAsmodi         ->&w7   &G-&w  18   &G   Rvnum: 10393   Human Monk
&GVelvet         ->&w8   &G-&w  18   &G   Rvnum: 21001   Drow Thief
&GAsmodi         ->&w8   &G-&w  18   &G   Rvnum: 21064   Human Monk
&GVelvet         ->&w9   &G-&w  18   &G   Rvnum: 1205    Drow Thief
&GAsmodi         ->&w9   &G-&w  18   &G   Rvnum: 1237    Human Monk
&GVelvet         ->&w10  &G-&w  18   &G   Rvnum: 5141    Drow Thief
&GAsmodi         ->&w10  &G-&w  19   &G   Rvnum: 5134    Human Monk
&GVelvet         ->&w11  &G-&w  18   &G   Rvnum: 5133    Drow Thief
&GAsmodi         ->&w11  &G-&w  19   &G   Rvnum: 5142    Human Monk
&GVelvet         ->&w12  &G-&w  19   &G   Rvnum: 5135    Drow Thief
&GStefan         ->&w47  &G-&w  95   &G   Rvnum: 14223   Jinn Archmagi
&GAsmodi         ->&w12  &G-&w  19   &G   Rvnum: 5142    Human Monk
&GVelvet         ->&w13  &G-&w  19   &G   Rvnum: 5131    Drow Thief
&GAsmodi         ->&w13  &G-&w  19   &G   Rvnum: 408     Human Monk
&GNeko           ->&w2   &G-&w  17   &G   Rvnum: 10300   Shuri Monk
&GRaliel         ->&w8   &G-&w  17   &G   Rvnum: 1270    Shuri Thief
&GRaliel         ->&w9   &G-&w  17   &G   Rvnum: 665     Shuri Thief
&GRaliel         ->&w10  &G-&w  17   &G   Rvnum: 1245    Shuri Thief
&GStefan         ->&w48  &G-&w  99   &G   Rvnum: 14227   Jinn Archmagi
&GKharnouris     ->&w2   &G-&w  17   &G   Rvnum: 10300   Lizardman Diabolist
&GDante          ->&w12  &G-&w  21   &G   Rvnum: 5135    Dwarf Thief
&GStefan         ->&w49  &G-&w  102  &G   Rvnum: 10704   Jinn Archmagi
&GMischa         ->&w41  &G-&w  65   &G   Rvnum: 14215   Gnome Archmagi
&GMischa         ->&w42  &G-&w  66   &G   Rvnum: 14213   Gnome Archmagi
&GRaliel         ->&w11  &G-&w  17   &G   Rvnum: 5139    Shuri Thief
&GRaliel         ->&w12  &G-&w  18   &G   Rvnum: 5134    Shuri Thief
&GRaliel         ->&w13  &G-&w  18   &G   Rvnum: 5141    Shuri Thief
&GRaliel         ->&w14  &G-&w  18   &G   Rvnum: 7115    Shuri Thief
&GStefan         ->&w50  &G-&w  105  &G   Rvnum: 21125   Jinn Archmagi
&GRaliel         ->&w15  &G-&w  19   &G   Rvnum: 15044   Shuri Thief
&GMerrik         ->&w29  &G-&w  45   &G   Rvnum: 14203   Jinn Bishop
&GMischa         ->&w43  &G-&w  68   &G   Rvnum: 14213   Gnome Archmagi
&GMerrik         ->&w30  &G-&w  47   &G   Rvnum: 14238   Jinn Bishop
&GRaliel         ->&w16  &G-&w  20   &G   Rvnum: 7014    Shuri Thief
&GMischa         ->&w44  &G-&w  69   &G   Rvnum: 14219   Gnome Archmagi
&GNietz          ->&w2   &G-&w  17   &G   Rvnum: 10300   Wolfen Thief
&GNietz          ->&w3   &G-&w  17   &G   Rvnum: 10351   Wolfen Thief
&GNietz          ->&w4   &G-&w  17   &G   Rvnum: 10380   Wolfen Thief
&GNietz          ->&w5   &G-&w  17   &G   Rvnum: 10352   Wolfen Thief
&GNietz          ->&w6   &G-&w  17   &G   Rvnum: 1008    Wolfen Thief
&GNietz          ->&w7   &G-&w  17   &G   Rvnum: 21001   Wolfen Thief
&GGromnor        ->&w2   &G-&w  17   &G   Rvnum: 10300   Wolfen Warrior
&GGromnor        ->&w3   &G-&w  17   &G   Rvnum: 10300   Wolfen Warrior
&GGromnor        ->&w4   &G-&w  17   &G   Rvnum: 10379   Wolfen Warrior
&GGromnor        ->&w5   &G-&w  17   &G   Rvnum: 21001   Wolfen Warrior
&GGromnor        ->&w6   &G-&w  17   &G   Rvnum: 21159   Wolfen Warrior
&GNietz          ->&w8   &G-&w  18   &G   Rvnum: 1026    Wolfen Thief
&GNietz          ->&w2   &G-&w  17   &G   Rvnum: 10300   Pixie Thief
&GNietz          ->&w3   &G-&w  17   &G   Rvnum: 10354   Pixie Thief
&GNietz          ->&w4   &G-&w  17   &G   Rvnum: 10352   Pixie Thief
&GNietz          ->&w5   &G-&w  17   &G   Rvnum: 10353   Pixie Thief
&GNietz          ->&w6   &G-&w  17   &G   Rvnum: 10379   Pixie Thief
&GNietz          ->&w7   &G-&w  17   &G   Rvnum: 21001   Pixie Thief
&GGromnor        ->&w7   &G-&w  17   &G   Rvnum: 21145   Wolfen Warrior
&GNietz          ->&w8   &G-&w  18   &G   Rvnum: 1043    Pixie Thief
&GMischa         ->&w45  &G-&w  70   &G   Rvnum: 2794    Gnome Archmagi
&GDarneth        ->&w2   &G-&w  17   &G   Rvnum: 10300   Wolfen Warrior
&GGromnor        ->&w8   &G-&w  18   &G   Rvnum: 21028   Wolfen Warrior
&GDarneth        ->&w3   &G-&w  17   &G   Rvnum: 10342   Wolfen Warrior
&GDarneth        ->&w4   &G-&w  17   &G   Rvnum: 10363   Wolfen Warrior
&GMischa         ->&w46  &G-&w  71   &G   Rvnum: 14216   Gnome Archmagi
&GFanacas        ->&w2   &G-&w  17   &G   Rvnum: 10300   Gith Monk
&GBelran         ->&w2   &G-&w  17   &G   Rvnum: 10300   Gulran Thug
&GBelran         ->&w3   &G-&w  17   &G   Rvnum: 10348   Gulran Thug
&GBelran         ->&w4   &G-&w  17   &G   Rvnum: 10349   Gulran Thug
&GBelran         ->&w5   &G-&w  17   &G   Rvnum: 10385   Gulran Thug
&GMischa         ->&w47  &G-&w  72   &G   Rvnum: 4605    Gnome Archmagi
&GGromnor        ->&w9   &G-&w  19   &G   Rvnum: 21113   Wolfen Warrior
&GNietz          ->&w9   &G-&w  19   &G   Rvnum: 1227    Pixie Thief
&GCarn           ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Ranger
&GCarn           ->&w3   &G-&w  17   &G   Rvnum: 10389   Human Ranger
&GCarn           ->&w4   &G-&w  17   &G   Rvnum: 10389   Human Ranger
&GAtashant       ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Conjurer
&GCarn           ->&w5   &G-&w  17   &G   Rvnum: 10384   Human Ranger
&GCarn           ->&w6   &G-&w  19   &G   Rvnum: 203     Human Ranger
&GMischa         ->&w48  &G-&w  74   &G   Rvnum: 2943    Gnome Archmagi
&GCarn           ->&w7   &G-&w  20   &G   Rvnum: 21145   Human Ranger
&GMischa         ->&w49  &G-&w  75   &G   Rvnum: 4605    Gnome Archmagi
&GKaerrigan      ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Warrior
&GKaerrigan      ->&w3   &G-&w  17   &G   Rvnum: 10340   Ghoul Warrior
&GKaerrigan      ->&w4   &G-&w  17   &G   Rvnum: 10376   Ghoul Warrior
&GKaerrigan      ->&w5   &G-&w  17   &G   Rvnum: 1246    Ghoul Warrior
&GKaerrigan      ->&w6   &G-&w  17   &G   Rvnum: 1259    Ghoul Warrior
&GSpangly        ->&w2   &G-&w  17   &G   Rvnum: 10300   Sea-elf Mage
&GCarn           ->&w8   &G-&w  21   &G   Rvnum: 1224    Human Ranger
&GCarn           ->&w9   &G-&w  21   &G   Rvnum: 1216    Human Ranger
&GCarn           ->&w10  &G-&w  22   &G   Rvnum: 1237    Human Ranger
&GCarn           ->&w11  &G-&w  25   &G   Rvnum: 21001   Human Ranger
&GGrubby         ->&w2   &G-&w  17   &G   Rvnum: 10300   Goblin Thief
&GGrubby         ->&w3   &G-&w  17   &G   Rvnum: 10352   Goblin Thief
&GGrubby         ->&w4   &G-&w  17   &G   Rvnum: 10381   Goblin Thief
&GGrubby         ->&w5   &G-&w  17   &G   Rvnum: 21001   Goblin Thief
&GCarn           ->&w12  &G-&w  27   &G   Rvnum: 1220    Human Ranger
&GGrubby         ->&w6   &G-&w  18   &G   Rvnum: 21010   Goblin Thief
&GGrubby         ->&w7   &G-&w  18   &G   Rvnum: 21116   Goblin Thief
&GCarn           ->&w13  &G-&w  28   &G   Rvnum: 5142    Human Ranger
&GMischa         ->&w50  &G-&w  76   &G   Rvnum: 14262   Gnome Archmagi
&GKeruni         ->&w48  &G-&w  43   &G   Rvnum: 4605    Half-elf Bishop
&GKraluni        ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Ranger
&GKraluni        ->&w3   &G-&w  17   &G   Rvnum: 10389   Ghoul Ranger
&GKraluni        ->&w4   &G-&w  17   &G   Rvnum: 10387   Ghoul Ranger
&GKraluni        ->&w5   &G-&w  17   &G   Rvnum: 10368   Ghoul Ranger
&GKraluni        ->&w6   &G-&w  17   &G   Rvnum: 1259    Ghoul Ranger
&GKraluni        ->&w7   &G-&w  17   &G   Rvnum: 1264    Ghoul Ranger
&GCarn           ->&w14  &G-&w  29   &G   Rvnum: 5129    Human Ranger
&GCarn           ->&w15  &G-&w  30   &G   Rvnum: 5144    Human Ranger
&GShaelon        ->&w2   &G-&w  17   &G   Rvnum: 10300   Shuri Monk
&GShaelon        ->&w3   &G-&w  17   &G   Rvnum: 10405   Shuri Monk
&GShaelon        ->&w4   &G-&w  17   &G   Rvnum: 10368   Shuri Monk
&GShaelon        ->&w5   &G-&w  17   &G   Rvnum: 10300   Shuri Monk
&GYamis          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Conjurer
&GYamis          ->&w3   &G-&w  17   &G   Rvnum: 10361   Ghoul Conjurer
&GYamis          ->&w4   &G-&w  17   &G   Rvnum: 10363   Ghoul Conjurer
&GGian           ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Diabolist
&GCarn           ->&w16  &G-&w  31   &G   Rvnum: 5130    Human Ranger
&GKraluni        ->&w8   &G-&w  17   &G   Rvnum: 664     Ghoul Ranger
&GKraluni        ->&w9   &G-&w  17   &G   Rvnum: 1236    Ghoul Ranger
&GKraluni        ->&w10  &G-&w  17   &G   Rvnum: 1276    Ghoul Ranger
&GKraluni        ->&w11  &G-&w  17   &G   Rvnum: 523     Ghoul Ranger
&GCarn           ->&w17  &G-&w  32   &G   Rvnum: 5130    Human Ranger
&GCarn           ->&w18  &G-&w  34   &G   Rvnum: 4359    Human Ranger
&GKraluni        ->&w12  &G-&w  17   &G   Rvnum: 528     Ghoul Ranger
&GKraluni        ->&w13  &G-&w  17   &G   Rvnum: 4107    Ghoul Ranger
&GKraluni        ->&w14  &G-&w  18   &G   Rvnum: 536     Ghoul Ranger
&GKraluni        ->&w15  &G-&w  18   &G   Rvnum: 538     Ghoul Ranger
&GCarn           ->&w19  &G-&w  36   &G   Rvnum: 216     Human Ranger
&GSlayer         ->&w2   &G-&w  17   &G   Rvnum: 10300   Half-ogre Warrior
&GSlayer         ->&w3   &G-&w  17   &G   Rvnum: 10308   Half-ogre Warrior
&GSlayer         ->&w4   &G-&w  17   &G   Rvnum: 10341   Half-ogre Warrior
&GSlayer         ->&w5   &G-&w  17   &G   Rvnum: 10363   Half-ogre Warrior
&GSlayer         ->&w6   &G-&w  17   &G   Rvnum: 10300   Half-ogre Warrior
&GSlayer         ->&w7   &G-&w  17   &G   Rvnum: 21096   Half-ogre Warrior
&GSlayer         ->&w8   &G-&w  17   &G   Rvnum: 21030   Half-ogre Warrior
&GSlayer         ->&w9   &G-&w  17   &G   Rvnum: 21114   Half-ogre Warrior
&GLosian         ->&w2   &G-&w  17   &G   Rvnum: 10300   Lizardman Shaman
&GLosian         ->&w3   &G-&w  17   &G   Rvnum: 10441   Lizardman Shaman
&GLosian         ->&w4   &G-&w  17   &G   Rvnum: 10308   Lizardman Shaman
&GLosian         ->&w5   &G-&w  17   &G   Rvnum: 10300   Lizardman Shaman
&GLosian         ->&w6   &G-&w  17   &G   Rvnum: 21007   Lizardman Shaman
&GSlayer         ->&w10  &G-&w  17   &G   Rvnum: 21033   Half-ogre Warrior
&GSlayer         ->&w11  &G-&w  17   &G   Rvnum: 21017   Half-ogre Warrior
&GSlayer         ->&w12  &G-&w  17   &G   Rvnum: 5131    Half-ogre Warrior
&GSlayer         ->&w13  &G-&w  17   &G   Rvnum: 21075   Half-ogre Warrior
